             z_alpha	          n_neigh_ch	            sus_perc	            n_sigmas	   n_broken_channels
            0.300000	                  25	            0.300000	            3.500000	                  30
            0.350000	                  25	            0.300000	            3.500000	                  31
            0.400000	                  25	            0.300000	            3.500000	                  31
            0.450000	                  25	            0.300000	            3.500000	                  31
            0.500000	                  25	            0.300000	            3.500000	                  31
            0.550000	                  25	            0.300000	            3.500000	                  31
            0.600000	                  25	            0.300000	            3.500000	                  32
            0.650000	                  25	            0.300000	            3.500000	                  34
            0.700000	                  25	            0.300000	            3.500000	                  39
            0.750000	                  25	            0.300000	            3.500000	                  60
            0.800000	                  25	            0.300000	            3.500000	                 110
            0.850000	                  25	            0.300000	            3.500000	                 213
            0.250000	                  30	            0.300000	            3.500000	                  29
            0.300000	                  30	            0.300000	            3.500000	                  30
            0.350000	                  30	            0.300000	            3.500000	                  31
            0.400000	                  30	            0.300000	            3.500000	                  31
            0.450000	                  30	            0.300000	            3.500000	                  31
            0.500000	                  30	            0.300000	            3.500000	                  31
            0.550000	                  30	            0.300000	            3.500000	                  31
            0.600000	                  30	            0.300000	            3.500000	                  32
            0.650000	                  30	            0.300000	            3.500000	                  32
            0.700000	                  30	            0.300000	            3.500000	                  39
            0.750000	                  30	            0.300000	            3.500000	                  68
            0.800000	                  30	            0.300000	            3.500000	                 112
            0.850000	                  30	            0.300000	            3.500000	                 221
            0.250000	                  35	            0.300000	            3.500000	                  29
            0.300000	                  35	            0.300000	            3.500000	                  30
            0.350000	                  35	            0.300000	            3.500000	                  31
            0.400000	                  35	            0.300000	            3.500000	                  31
            0.450000	                  35	            0.300000	            3.500000	                  31
            0.500000	                  35	            0.300000	            3.500000	                  31
            0.550000	                  35	            0.300000	            3.500000	                  31
            0.600000	                  35	            0.300000	            3.500000	                  32
            0.650000	                  35	            0.300000	            3.500000	                  32
            0.700000	                  35	            0.300000	            3.500000	                  39
            0.750000	                  35	            0.300000	            3.500000	                  69
            0.800000	                  35	            0.300000	            3.500000	                 119
            0.850000	                  35	            0.300000	            3.500000	                 225
            0.250000	                  40	            0.300000	            3.500000	                  29
            0.300000	                  40	            0.300000	            3.500000	                  29
            0.350000	                  40	            0.300000	            3.500000	                  31
            0.400000	                  40	            0.300000	            3.500000	                  31
            0.450000	                  40	            0.300000	            3.500000	                  31
            0.500000	                  40	            0.300000	            3.500000	                  31
            0.550000	                  40	            0.300000	            3.500000	                  31
            0.600000	                  40	            0.300000	            3.500000	                  32
            0.650000	                  40	            0.300000	            3.500000	                  32
            0.700000	                  40	            0.300000	            3.500000	                  42
            0.750000	                  40	            0.300000	            3.500000	                  69
            0.800000	                  40	            0.300000	            3.500000	                 125
            0.850000	                  40	            0.300000	            3.500000	                 235
            0.550000	                  25	            0.300000	            3.500000	                  31
